,id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception,latency,time_wait,time_response,throughput,time_latency,time_service,time_total_response
116,21,SINK_M,SimpleCase,Actuator,M.U2,-1,26,53,2,ServiceA,0.0,138.241930747,138.241930747,109.334473285,138.241930747,28.907457462,0.0,0.0,1610.3111130126829,28.907457461999996,0.0,28.907457461999996
117,25,SINK_M,SimpleCase,Actuator,M.Y2,-1,26,53,2,ServiceA,0.0,139.270593747,139.270593747,110.348923789,139.270593747,28.921669957999995,0.0,0.0,991.0561887202352,28.921669957999995,0.0,28.921669957999995
118,25,SINK_M,SimpleCase,Actuator,M.Y2,-1,26,53,2,ServiceA,0.0,140.285059747,140.285059747,110.348923789,140.285059747,29.936135957999998,0.0,0.0,483.2286979286709,29.936135957999994,0.0,29.936135957999994
119,26,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,141.329988747,141.329988747,111.401218919,141.329988747,29.928769828,0.0,0.0,1501.1976856451502,29.928769827999986,0.0,29.928769827999986
120,26,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,142.38475974699998,142.38475974699998,111.401218919,142.38475974699998,30.983540827999988,0.0,0.0,1767.7450199785803,30.983540827999974,0.0,30.983540827999974
121,26,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,143.42739874699998,143.42739874699998,111.401218919,143.42739874699998,32.026179828,0.0,0.0,1331.379522284496,32.02617982799998,0.0,32.02617982799998
122,26,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,144.48063674699998,144.48063674699998,111.401218919,144.48063674699998,33.07941782799999,0.0,0.0,1609.3995449622705,33.079417827999976,0.0,33.079417827999976
123,26,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,145.52487874699997,145.52487874699997,111.401218919,145.52487874699997,34.12365982799999,0.0,0.0,1296.519781963641,34.12365982799997,0.0,34.12365982799997
124,26,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,146.57717374699996,146.57717374699996,111.401218919,146.57717374699996,35.17595482799997,0.0,0.0,1486.6689548501838,35.17595482799996,0.0,35.17595482799996
125,50,COMP_M,SimpleCase,ServiceA,M.X,23,64,1,39,Sensor,6.725263157894737,201.006666,207.73192915789477,200.0,201.006666,1.0066659999999956,0.0,6.725263157894773,862.1393010557572,1.0066659999999956,6.725263157894773,7.731929157894768
126,33,COMP_M,SimpleCase,ServiceA,M.G,6,73,1,48,Sensor,5.050212765957447,201.007489,206.05770176595743,200.0,201.007489,1.0074889999999923,0.0,5.05021276595744,1236.277434799788,1.0074889999999925,5.05021276595744,6.057701765957432
127,29,COMP_M,SimpleCase,ServiceA,M.C,2,76,1,51,Sensor,1.9434,201.012121,202.955521,200.0,201.012121,1.0121210000000076,0.0,1.943399999999997,4101.138174961363,1.0121210000000076,1.943399999999997,2.9555210000000045
128,37,COMP_M,SimpleCase,ServiceA,M.K,10,70,1,45,Sensor,6.620454545454545,201.014961,207.63541554545452,200.0,201.014961,1.0149609999999996,0.0,6.620454545454521,1959.4218429809569,1.0149609999999996,6.620454545454521,7.635415545454521
129,42,COMP_M,SimpleCase,ServiceA,M.P,15,68,1,43,Sensor,0.5064285714285715,201.022321,201.52874957142856,200.0,201.022321,1.0223210000000051,0.0,0.5064285714285575,14600.821754698392,1.0223210000000051,0.5064285714285575,1.5287495714285626
130,49,COMP_M,SimpleCase,ServiceA,M.W,22,65,1,40,Sensor,5.204871794871795,201.030799,206.2356707948718,200.0,201.030799,1.0307990000000018,0.0,5.204871794871792,4939.163886799324,1.0307990000000018,5.204871794871792,6.235670794871794
131,45,COMP_M,SimpleCase,ServiceA,M.S,18,67,1,42,Sensor,3.346585365853658,201.033266,204.37985136585365,200.0,201.033266,1.0332659999999976,0.0,3.346585365853656,7595.234911245967,1.0332659999999976,3.346585365853656,4.3798513658536535
132,34,COMP_M,SimpleCase,ServiceA,M.H,7,72,1,47,Sensor,1.1478260869565218,201.048544,202.1963700869565,200.0,201.048544,1.0485439999999926,0.0,1.1478260869565133,22101.921842901746,1.0485439999999926,1.1478260869565133,2.196370086956506
133,36,COMP_M,SimpleCase,ServiceA,M.J,9,71,1,46,Sensor,4.560222222222222,201.049748,205.60997022222224,200.0,201.049748,1.049747999999994,0.0,4.560222222222251,8867.78325541519,1.049747999999994,4.560222222222251,5.609970222222245
134,41,COMP_M,SimpleCase,ServiceA,M.O,14,69,1,44,Sensor,2.8465116279069766,201.055258,203.901769627907,200.0,201.055258,1.0552580000000091,0.0,2.8465116279069775,14162.291798258184,1.0552580000000091,2.8465116279069775,3.9017696279069867
135,48,COMP_M,SimpleCase,ServiceA,M.V,21,66,1,41,Sensor,1.8295,201.055899,202.885399,200.0,201.055899,1.0558990000000108,0.0,1.829499999999996,19373.05724442265,1.0558990000000108,1.829499999999996,2.8853990000000067
136,32,COMP_M,SimpleCase,ServiceA,M.F,5,74,1,49,Sensor,2.950625,201.057199,204.007824,200.0,201.057199,1.0571989999999971,0.0,2.9506250000000023,14271.834292124606,1.0571989999999971,2.9506250000000023,4.007823999999999
137,31,COMP_M,SimpleCase,ServiceA,M.E,4,75,1,50,Sensor,3.041224489795918,201.058379,204.09960348979592,200.0,201.058379,1.0583790000000022,0.0,3.0412244897959226,14240.157650686862,1.0583790000000022,3.0412244897959226,4.099603489795925
138,27,COMP_M,SimpleCase,ServiceA,M.A,0,78,1,53,Sensor,3.7747e-05,201.058587,201.058624747,200.0,201.058587,1.0585869999999886,0.0,3.774700002168174e-05,55342.55661983028,1.0585869999999886,3.774700002168174e-05,1.0586247470000103
139,30,COMP_M,SimpleCase,ServiceA,M.D,3,77,1,52,Sensor,3.522,201.05997,204.58197,200.0,201.05997,1.0599699999999928,0.0,3.52200000000002,13088.256797840277,1.0599699999999928,3.52200000000002,4.5819700000000125
140,43,COMP_M,SimpleCase,ServiceA,M.Q,16,68,1,43,Sensor,3.5004761904761903,202.063012,205.5634881904762,200.0,202.063012,2.0630120000000147,0.0,3.5004761904762063,7313.936617975845,2.0630119999999863,3.5004761904762063,5.563488190476193
141,27,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,202.096927747,202.096927747,201.058624747,202.096927747,1.0383030000000133,0.0,0.0,36890.00224404582,1.0383029999999849,0.0,1.0383029999999849
142,28,COMP_M,SimpleCase,ServiceA,M.B,1,78,1,53,Sensor,5.6164e-05,202.1037,202.103756164,200.0,202.1037,2.103699999999975,0.0,5.6164000000080705e-05,21444.02510708486,2.1037000000000035,5.6164000000080705e-05,2.1037561640000035
143,42,SINK_M,SimpleCase,Actuator,M.P2,68,26,43,2,ServiceA,0.0,202.55844657142856,202.55844657142856,201.52874957142856,202.55844657142856,1.0296969999999988,0.0,0.0,28840.5229888016,1.0296969999999988,0.0,1.0296969999999988
144,27,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,203.111002747,203.111002747,201.058624747,203.111002747,2.0523780000000045,0.0,0.0,6857.8984962808845,2.052377999999976,0.0,2.052377999999976
145,35,COMP_M,SimpleCase,ServiceA,M.I,8,78,1,53,Sensor,4.8286e-05,203.157248,203.157296286,200.0,203.157248,3.1572479999999814,0.0,4.82859999806351e-05,16960.080761961206,3.15724800000001,4.82859999806351e-05,3.1572962859999905
146,34,SINK_M,SimpleCase,Actuator,M.H2,72,26,47,2,ServiceA,0.0,203.2265580869565,203.2265580869565,202.1963700869565,203.2265580869565,1.0301880000000097,0.0,0.0,29303.389284285706,1.0301879999999812,0.0,1.0301879999999812
147,42,SINK_M,SimpleCase,Actuator,M.P2,68,26,43,2,ServiceA,0.0,203.60818757142857,203.60818757142857,201.52874957142856,203.60818757142857,2.0794380000000103,0.0,0.0,23920.405417232807,2.0794380000000103,0.0,2.0794380000000103
148,48,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,203.933823,203.933823,202.885399,203.933823,1.0484240000000111,0.0,0.0,46187.4203566491,1.048423999999983,0.0,1.048423999999983
149,29,SINK_M,SimpleCase,Actuator,M.C2,76,26,51,2,ServiceA,0.0,203.985978,203.985978,202.955521,203.985978,1.0304570000000126,0.0,0.0,29556.788881049502,1.0304569999999842,0.0,1.0304569999999842
150,27,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,204.161520747,204.161520747,201.058624747,204.161520747,3.1028960000000154,0.0,0.0,16280.919502297127,3.102895999999987,0.0,3.102895999999987
151,38,COMP_M,SimpleCase,ServiceA,M.L,11,78,1,53,Sensor,5.6539e-05,204.196114,204.196170539,200.0,204.196114,4.196113999999994,0.0,5.6539000013344776e-05,9262.254629255887,4.196113999999994,5.6539000013344776e-05,4.196170539000008
152,34,SINK_M,SimpleCase,Actuator,M.H2,72,26,47,2,ServiceA,0.0,204.2347330869565,204.2347330869565,202.1963700869565,204.2347330869565,2.038363000000004,0.0,0.0,4010.571227990296,2.038363000000004,0.0,2.038363000000004
153,42,SINK_M,SimpleCase,Actuator,M.P2,68,26,43,2,ServiceA,0.0,204.61112557142857,204.61112557142857,201.52874957142856,204.61112557142857,3.0823760000000107,0.0,0.0,953.1608084153232,3.0823760000000107,0.0,3.0823760000000107
154,41,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,204.93734762790697,204.93734762790697,203.901769627907,204.93734762790697,1.0355779999999868,0.0,0.0,34355.69314914034,1.0355779999999868,0.0,1.0355779999999868
155,48,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,204.941896,204.941896,202.885399,204.941896,2.056497000000008,0.0,0.0,3925.6074771808426,2.0564970000000073,0.0,2.0564970000000073
156,29,SINK_M,SimpleCase,Actuator,M.C2,76,26,51,2,ServiceA,0.0,204.988071,204.988071,202.955521,204.988071,2.0325500000000147,0.0,0.0,1029.740965781892,2.0325499999999863,0.0,2.0325499999999863
157,32,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,205.063596,205.063596,204.007824,205.063596,1.0557719999999904,0.0,0.0,52825.79950974311,1.0557719999999904,0.0,1.0557719999999904
158,31,SINK_M,SimpleCase,Actuator,M.E2,75,26,50,2,ServiceA,0.0,205.13257548979595,205.13257548979595,204.09960348979592,205.13257548979595,1.032972000000001,0.0,0.0,31919.54864217033,1.0329720000000293,0.0,1.0329720000000293
159,27,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,205.187853747,205.187853747,201.058624747,205.187853747,4.129229000000009,0.0,0.0,6377.21957295174,4.129228999999981,0.0,4.129228999999981
160,39,COMP_M,SimpleCase,ServiceA,M.M,12,78,1,53,Sensor,5.9961e-05,205.215552,205.215611961,200.0,205.215552,5.215552000000002,0.0,5.9961000005159804e-05,3726.887687456159,5.215552000000002,5.9961000005159804e-05,5.215611961000008
161,34,SINK_M,SimpleCase,Actuator,M.H2,72,26,47,2,ServiceA,0.0,205.2832770869565,205.2832770869565,202.1963700869565,205.2832770869565,3.0869069999999965,0.0,0.0,15725.773403604338,3.0869069999999965,0.0,3.0869069999999965
162,45,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,205.41097136585364,205.41097136585364,204.37985136585365,205.41097136585364,1.0311199999999872,0.0,0.0,30180.77430367017,1.0311199999999872,0.0,1.0311199999999872
163,30,SINK_M,SimpleCase,Actuator,M.D2,77,26,52,2,ServiceA,0.0,205.607848,205.607848,204.58197,205.607848,1.0258780000000058,0.0,0.0,25225.221712523176,1.0258779999999774,0.0,1.0258779999999774
164,42,SINK_M,SimpleCase,Actuator,M.P2,68,26,43,2,ServiceA,0.0,205.63344657142855,205.63344657142855,201.52874957142856,205.63344657142855,4.104697000000016,0.0,0.0,5437.916611140826,4.104696999999987,0.0,4.104696999999987
165,48,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,205.962299,205.962299,202.885399,205.962299,3.076899999999995,0.0,0.0,6631.024732685506,3.076899999999995,0.0,3.076899999999995
166,41,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,205.981549627907,205.981549627907,203.901769627907,205.981549627907,2.0797799999999995,0.0,0.0,21253.209474078994,2.0797799999999995,0.0,2.0797799999999995
167,29,SINK_M,SimpleCase,Actuator,M.C2,76,26,51,2,ServiceA,0.0,206.00019200000003,206.00019200000003,202.955521,206.00019200000003,3.0446710000000223,0.0,0.0,3981.054110608309,3.0446710000000223,0.0,3.0446710000000223
168,32,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,206.09751,206.09751,204.007824,206.09751,2.0896860000000004,0.0,0.0,16229.232525843592,2.0896860000000004,0.0,2.0896860000000004
169,31,SINK_M,SimpleCase,Actuator,M.E2,75,26,50,2,ServiceA,0.0,206.18068448979596,206.18068448979596,204.09960348979592,206.18068448979596,2.081081000000012,0.0,0.0,23117.312588986075,2.08108100000004,0.0,2.08108100000004
170,27,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,206.190023747,206.190023747,201.058624747,206.190023747,5.131399000000016,0.0,0.0,422.8866240960785,5.131398999999988,0.0,5.131398999999988
171,40,COMP_M,SimpleCase,ServiceA,M.N,13,78,1,53,Sensor,3.8023e-05,206.23309,206.233128023,200.0,206.23309,6.233090000000004,0.0,3.802300000188552e-05,2813.675563101776,6.233090000000004,3.802300000188552e-05,6.233128023000006
172,45,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,206.43776536585364,206.43776536585364,204.37985136585365,206.43776536585364,2.0579139999999825,0.0,0.0,13019.980426781794,2.0579139999999825,0.0,2.0579139999999825
173,36,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,206.61766922222225,206.61766922222225,205.60997022222224,206.61766922222225,1.0076990000000023,0.0,0.0,7640.178267518359,1.0076990000000023,0.0,1.0076990000000023
174,43,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,206.64972157142856,206.64972157142856,205.5634881904762,206.64972157142856,1.0862333809523932,0.0,0.0,14982.968011653558,1.0862333809523648,0.0,1.0862333809523648
175,30,SINK_M,SimpleCase,Actuator,M.D2,77,26,52,2,ServiceA,0.0,206.667818,206.667818,204.58197,206.667818,2.0858479999999986,0.0,0.0,28750.89651786709,2.0858479999999986,0.0,2.0858479999999986
176,41,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,207.01573062790695,207.01573062790695,203.901769627907,207.01573062790695,3.113960999999989,0.0,0.0,10976.694955396077,3.1139609999999607,0.0,3.1139609999999607
177,48,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,207.018198,207.018198,202.885399,207.018198,4.132799000000006,0.0,0.0,13525.70013688058,4.132799000000006,0.0,4.132799000000006
178,33,SINK_M,SimpleCase,Actuator,M.G2,73,26,48,2,ServiceA,0.0,207.09851076595743,207.09851076595743,206.05770176595743,207.09851076595743,1.040808999999996,0.0,0.0,39208.92305888992,1.0408089999999959,0.0,1.0408089999999959
179,32,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,207.117534,207.117534,204.007824,207.117534,3.109710000000007,0.0,0.0,6439.185647536251,3.109710000000007,0.0,3.109710000000007
180,27,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,207.235253747,207.235253747,201.058624747,207.235253747,6.17662900000002,0.0,0.0,7322.764569476304,6.176628999999991,0.0,6.176628999999991
181,31,SINK_M,SimpleCase,Actuator,M.E2,75,26,50,2,ServiceA,0.0,207.23906348979597,207.23906348979597,204.09960348979592,207.23906348979597,3.139460000000014,0.0,0.0,18595.236123409675,3.1394600000000423,0.0,3.1394600000000423
182,44,COMP_M,SimpleCase,ServiceA,M.R,17,78,1,53,Sensor,3.2752e-05,207.284418,207.28445075200003,200.0,207.284418,7.284418000000016,0.0,3.2752000038271945e-05,7046.241610722309,7.284417999999988,3.2752000038271945e-05,7.284450752000026
183,49,SINK_M,SimpleCase,Actuator,M.W2,65,26,40,2,ServiceA,0.0,207.2853727948718,207.2853727948718,206.2356707948718,207.2853727948718,1.0497019999999964,0.0,0.0,47348.67610045534,1.0497019999999964,0.0,1.0497019999999964
184,45,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,207.45186136585363,207.45186136585363,204.37985136585365,207.45186136585363,3.072009999999977,0.0,0.0,4588.526730056251,3.0720099999999775,0.0,3.0720099999999775
185,36,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,207.6571762222222,207.6571762222222,205.60997022222224,207.6571762222222,2.0472059999999885,0.0,0.0,19298.00909141543,2.04720599999996,0.0,2.04720599999996
186,43,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,207.6893215714286,207.6893215714286,205.5634881904762,207.6893215714286,2.1258333809524004,0.0,0.0,18627.98860664174,2.1258333809524004,0.0,2.1258333809524004
187,41,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,208.05106462790695,208.05106462790695,203.901769627907,208.05106462790695,4.149294999999995,0.0,0.0,8515.663504282064,4.149294999999967,0.0,4.149294999999967
188,33,SINK_M,SimpleCase,Actuator,M.G2,73,26,48,2,ServiceA,0.0,208.10599976595745,208.10599976595745,206.05770176595743,208.10599976595745,2.0482979999999884,0.0,0.0,3656.206274672944,2.048298000000017,0.0,2.048298000000017
189,32,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,208.135259,208.135259,204.007824,208.135259,4.12743500000002,0.0,0.0,4294.434679165127,4.127434999999991,0.0,4.127434999999991
190,46,COMP_M,SimpleCase,ServiceA,M.T,19,78,1,53,Sensor,3.4349e-05,208.28787000000003,208.28790434900003,200.0,208.28787000000003,8.287870000000026,0.0,3.4349000003430774e-05,416.5105984140005,8.287870000000026,3.4349000003430774e-05,8.28790434900003
191,27,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,208.293840747,208.293840747,201.058624747,208.293840747,7.235216000000008,0.0,0.0,8097.477670328009,7.23521599999998,0.0,7.23521599999998
192,49,SINK_M,SimpleCase,Actuator,M.W2,65,26,40,2,ServiceA,0.0,208.3161717948718,208.3161717948718,206.2356707948718,208.3161717948718,2.080500999999998,0.0,0.0,14803.645852609552,2.080500999999998,0.0,2.080500999999998
193,45,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,208.46712136585364,208.46712136585364,204.37985136585365,208.46712136585364,4.0872699999999895,0.0,0.0,3733.543416510297,4.0872699999999895,0.0,4.0872699999999895
194,37,SINK_M,SimpleCase,Actuator,M.K2,70,26,45,2,ServiceA,0.0,208.63787754545456,208.63787754545456,207.63541554545452,208.63787754545456,1.0024620000000084,0.0,0.0,2455.9534426242385,1.0024620000000368,0.0,1.0024620000000368
195,36,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,208.7144392222222,208.7144392222222,205.60997022222224,208.7144392222222,3.1044689999999946,0.0,0.0,18445.344437325708,3.104468999999966,0.0,3.104468999999966
196,43,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,208.7160935714286,208.7160935714286,205.5634881904762,208.7160935714286,3.1526053809523944,0.0,0.0,8492.023823137752,3.1526053809523944,0.0,3.1526053809523944
197,50,SINK_M,SimpleCase,Actuator,M.X2,64,26,39,2,ServiceA,0.0,208.78021215789477,208.78021215789477,207.73192915789477,208.78021215789477,1.048282999999998,0.0,0.0,46059.12716318027,1.0482829999999979,0.0,1.0482829999999979
198,41,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,209.106322627907,209.106322627907,203.901769627907,209.106322627907,5.204553000000004,0.0,0.0,10617.242249238305,5.204553000000004,0.0,5.204553000000004
199,32,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,209.15414400000003,209.15414400000003,204.007824,209.15414400000003,5.146320000000031,0.0,0.0,3669.612460942943,5.146320000000031,0.0,5.146320000000031
200,28,SINK_M,SimpleCase,Actuator,M.B2,-1,26,53,2,ServiceA,0.0,209.302567747,209.302567747,202.103756164,209.302567747,7.198811583000008,0.0,0.0,1212.2834303107486,7.198811583000008,0.0,7.198811583000008
201,47,COMP_M,SimpleCase,ServiceA,M.U,20,78,1,53,Sensor,5.3285e-05,209.33442,209.33447328500003,200.0,209.33442,9.334420000000025,0.0,5.328500003543013e-05,4986.890912720615,9.334419999999994,5.328500003543013e-05,9.33447328500003
202,45,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,209.52687836585363,209.52687836585363,204.37985136585365,209.52687836585363,5.14702699999998,0.0,0.0,11610.003211562758,5.14702699999998,0.0,5.14702699999998
203,37,SINK_M,SimpleCase,Actuator,M.K2,70,26,45,2,ServiceA,0.0,209.67818954545456,209.67818954545456,207.63541554545452,209.67818954545456,2.0427740000000085,0.0,0.0,19733.950011112254,2.042774000000037,0.0,2.042774000000037
204,43,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,209.72556357142855,209.72556357142855,205.5634881904762,209.72556357142855,4.162075380952388,0.0,0.0,2275.307180484805,4.162075380952359,0.0,4.162075380952359
205,36,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,209.7641872222222,209.7641872222222,205.60997022222224,209.7641872222222,4.1542169999999885,0.0,0.0,11975.301242087293,4.15421699999996,0.0,4.15421699999996
206,50,SINK_M,SimpleCase,Actuator,M.X2,64,26,39,2,ServiceA,0.0,209.78687815789476,209.78687815789476,207.73192915789477,209.78687815789476,2.054948999999993,0.0,0.0,3243.8761253929038,2.0549489999999935,0.0,2.0549489999999935
207,32,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,210.21134300000003,210.21134300000003,204.007824,210.21134300000003,6.203519000000028,0.0,0.0,9220.41183399289,6.203519000000028,0.0,6.203519000000028
